CODESYS V3.5 SP11 Trace: Trace
C:\Users\hyd\TestStand\Codesys\LLC Working Version\Working Test Stand LLC.project
Timestamp(ms) gMain.CR2052.X2.Pin02.Aout gMain.CR2052.X4.Pin02.Aout gMain.CR2052.X6.Pin02.Aout gMain.CR2052.X2.Pin05.Aout gMain.CR2052.X4.Pin05.Aout gMain.CR2052.X6.Pin05.Aout gTestStand.PPaddlesA.Pressure gTestStand.PPaddlesB.Pressure gTestStand.PCarriageA.Pressure gTestStand.PCarriageB.Pressure gTestStand.PArmA.Pressure gTestStand.PArmB.Pressure ArmEncoder.In CarriageEncoder.In TestStandMain.ArmTestStandController.OpenLoopParams.udiCycleCount TestStandMain.CarriageTestStandController.OpenLoopParams.udiCycleCount TestStandMain.PaddlesTestStandController.OpenLoopParams.udiCycleCount 
1021387 0 0 0 0 0 0 -363 -362.25 1287.75 606.75 -366.75 -366.75 4258 16677676 0 365 0
1021487 0 0 0 0 0 0 -362.25 -362.25 854.25 855 -366.75 -366 4255 16677714 0 365 0
1021587 0 0 0 0 0 0 -362.25 -362.25 783 783 "" "" "" "" "" "" ""
1021588 "" "" "" "" "" "" "" "" "" "" -366 -366 4253 16677714 0 365 0
1021687 1400 0 0 0 0 0 -362.25 -363 732.75 732.75 -366.75 -366 4254 16677714 0 365 0
1021787 1400 0 0 0 0 0 -361.5 -361.5 690 687.75 -366 -366 4254 16677714 0 365 0
1021887 1400 0 0 0 0 0 -362.25 -362.25 657 656.25 -366.75 -366.75 4254 16677715 0 365 0
1021987 1400 0 0 0 0 0 -362.25 -361.5 630 514.5 -366.75 "" "" "" "" "" ""
1021988 "" "" "" "" "" "" "" "" "" "" "" -366.75 4254 16677715 0 365 0
1022087 1400 0 0 0 0 0 -362.25 -362.25 2345.25 462 -366 -366.75 "" "" "" "" ""
1022088 "" "" "" "" "" "" "" "" "" "" "" "" 4254 16678127 0 365 0
1022187 1400 0 0 0 0 0 -362.25 -362.25 "" "" "" "" "" "" "" "" ""
1022188 "" "" "" "" "" "" "" "" 1011 611.25 -366.75 -366.75 4253 16679714 0 365 0
1022287 1400 0 0 0 0 0 -361.5 -363 1112.25 506.25 -366.75 -366.75 4254 16681082 0 365 0
1022387 1400 0 0 0 0 0 -362.25 -362.25 1124.25 523.5 -366 -366.75 4254 16682614 0 365 0
1022487 1400 0 0 0 0 0 -361.5 -362.25 1094.25 525.75 -366.75 -366.75 4254 16684078 0 365 0
1022587 1400 0 0 0 0 0 -361.5 -362.25 1087.5 525 -366 -366.75 4254 16685522 0 365 0
1022687 1400 0 0 0 0 0 -362.25 -362.25 1093.5 522 -366.75 -366.75 4254 16686956 0 365 0
1022787 1400 0 0 0 0 0 -361.5 -362.25 1106.25 521.25 -366.75 -366.75 4254 16688411 0 365 0
1022887 1400 0 0 0 0 0 -362.25 -362.25 1095.75 522 -366 -366 4254 16689859 0 365 0
1022987 1400 0 0 0 0 0 -362.25 -363 1087.5 523.5 -366.75 -366.75 4254 16691301 0 365 0
1023087 1400 0 0 0 0 0 -362.25 -362.25 1092 522.75 -366 -366.75 4254 16692748 0 365 0
1023187 0 0 0 0 0 0 -362.25 -362.25 1110.75 519.75 -366 -366.75 4254 16694183 0 366 0
1023287 0 0 0 0 0 0 -362.25 -362.25 1124.25 521.25 -366 -366.75 4254 16695618 0 366 0
1023387 0 0 0 0 0 0 -362.25 -362.25 1167 516 -366.75 -367.5 4254 16697031 0 366 0
1023487 920 0 0 "" "" "" "" "" "" "" "" "" "" "" "" "" ""
1023488 "" "" "" 0 0 0 -362.25 -361.5 1376.25 856.5 -367.5 -366.75 4255 16697066 0 366 0
1023587 920 0 0 0 0 0 -361.5 -362.25 "" "" "" "" "" "" "" "" ""
1023588 "" "" "" "" "" "" "" "" 1032 927.75 -366.75 -367.5 4257 16697060 0 366 0
1023687 920 0 0 0 0 0 -362.25 -362.25 891.75 867.75 -366 -366.75 4258 16697058 0 366 0
1023787 920 0 0 0 0 0 -362.25 -363 808.5 806.25 -366 -366.75 4258 16697058 0 366 0
1023887 920 0 0 0 0 0 -362.25 -362.25 760.5 483.75 -366.75 -366.75 4257 16697058 0 366 0
1023987 920 0 0 0 0 0 -363 -361.5 2893.5 292.5 -366.75 -366.75 4257 16697077 0 366 0
1024087 920 0 0 0 0 0 -362.25 -362.25 2887.5 249.75 -366.75 -366.75 4257 16697076 0 366 0
1024187 920 0 0 0 0 0 -362.25 -362.25 2889 234.75 -366.75 -366.75 4257 16697077 0 366 0
1024287 920 0 0 0 0 0 -362.25 -362.25 2888.25 230.25 -366 -366 4257 16697077 0 366 0
1024387 0 0 0 759 0 0 -362.25 -362.25 2889.75 228.75 -366.75 -366.75 4257 16697076 0 366 0
1024487 0 0 0 759 0 0 -361.5 -362.25 2890.5 227.25 -366.75 -366.75 4257 16697077 0 366 0
1024587 0 0 0 759 0 0 -362.25 -362.25 1534.5 541.5 -366 -366 4257 16697071 0 366 0
1024687 0 0 0 759 0 0 -362.25 -362.25 1023.75 913.5 -366 -366.75 4257 16697063 0 366 0
1024787 0 0 0 759 0 0 -362.25 -363 510 687.75 -366 -366.75 4257 16697060 0 366 0
1024887 0 0 0 759 0 0 -362.25 -363 486.75 1374 -366.75 -366.75 4256 16696771 0 366 0
1024987 0 0 0 759 0 0 -361.5 -362.25 552 977.25 -366.75 -366.75 4258 16696255 0 366 0
1025087 0 0 0 759 0 0 -362.25 -362.25 503.25 1026.75 -367.5 -366.75 4258 16695831 0 366 0
1025187 0 0 0 759 0 0 -362.25 -361.5 520.5 1011.75 -366.75 -366.75 4258 16695431 0 366 0
1025287 0 0 0 759 0 0 -362.25 -362.25 519 999.75 -366 -366 4258 16695013 0 366 0
1025387 0 0 0 759 0 0 -363 -362.25 513 1021.5 -366 -366.75 4258 16694614 0 366 0
1025487 0 0 0 759 0 0 -362.25 -362.25 517.5 1023 -366 -366 4258 16694200 0 366 0
1025587 0 0 0 759 0 0 -361.5 -362.25 513 1027.5 -366.75 -366 4258 16693796 0 366 0
1025687 0 0 0 759 0 0 -361.5 -362.25 521.25 977.25 -366.75 -367.5 4258 16693377 0 366 0
1025787 0 0 0 759 0 0 -363 -362.25 516 984.75 -367.5 -366.75 4258 16692965 0 366 0
1025887 0 0 0 759 0 0 -362.25 -361.5 519.75 967.5 -367.5 -367.5 4258 16692544 0 366 0
1025987 0 0 0 759 0 0 -362.25 -361.5 516.75 969.75 -366.75 -366.75 4258 16692133 0 366 0
1026087 0 0 0 759 0 0 -362.25 -362.25 518.25 972 -366.75 -366.75 4258 16691706 0 366 0
1026187 0 0 0 759 0 0 -361.5 -361.5 517.5 972 -366.75 -367.5 4258 16691293 0 366 0
1026287 0 0 0 759 0 0 -362.25 -361.5 518.25 987 -367.5 -366.75 4258 16690867 0 366 0
1026387 0 0 0 759 0 0 -362.25 -362.25 510 1013.25 -366.75 -366 4258 16690463 0 366 0
1026487 0 0 0 759 0 0 -362.25 -362.25 519 997.5 -366.75 -366.75 4258 16690044 0 366 0
1026587 0 0 0 759 0 0 -362.25 -361.5 517.5 989.25 -367.5 -366.75 4258 16689634 0 366 0
1026687 0 0 0 759 0 0 -361.5 -361.5 516 1023.75 -366 -366 4258 16689223 0 366 0
1026787 0 0 0 759 0 0 -361.5 -362.25 520.5 985.5 -366.75 -366.75 4258 16688811 0 366 0
1026887 0 0 0 759 0 0 -362.25 -361.5 514.5 1003.5 -366 -366 4258 16688399 0 366 0
1026987 0 0 0 759 0 0 -361.5 -361.5 519.75 978.75 -366 -366.75 4258 16687975 0 366 0
1027087 0 0 0 759 0 0 -361.5 -362.25 514.5 1010.25 -366.75 -366 4258 16687559 0 366 0
1027187 0 0 0 759 0 0 -362.25 -361.5 521.25 983.25 -366 -366.75 4258 16687145 0 366 0
1027287 0 0 0 759 0 0 -362.25 -361.5 510 1038 -366.75 -366.75 4258 16686739 0 366 0
1027387 0 0 0 759 0 0 -361.5 -361.5 522.75 1000.5 -366.75 -367.5 4258 16686303 0 366 0
1027487 0 0 0 759 0 0 -362.25 -362.25 507 1045.5 -366.75 -366.75 4258 16685904 0 366 0
1027587 0 0 0 759 0 0 -362.25 -362.25 523.5 1011 -366.75 -366.75 4258 16685491 0 366 0
1027687 0 0 0 759 0 0 -362.25 -362.25 515.25 1014.75 -366.75 -367.5 4258 16685086 0 366 0
1027787 0 0 0 759 0 0 -362.25 -362.25 526.5 998.25 -366.75 -366.75 4258 16684665 0 366 0
1027887 0 0 0 759 0 0 -362.25 -362.25 516 1016.25 -366.75 -367.5 4258 16684262 0 366 0
1027987 0 0 0 759 0 0 -362.25 -361.5 520.5 998.25 -366.75 -366.75 4258 16683849 0 366 0
1028087 0 0 0 759 0 0 -361.5 -362.25 515.25 1041.75 -366.75 -366 4258 16683437 0 366 0
1028187 0 0 0 759 0 0 -362.25 -362.25 506.25 1067.25 -366.75 -366.75 4258 16683036 0 366 0
1028287 0 0 0 759 0 0 -361.5 -361.5 519 1059 -367.5 -367.5 4258 16682626 0 366 0
1028387 0 0 0 759 0 0 -362.25 -362.25 507.75 1083.75 -367.5 -367.5 4258 16682227 0 366 0
1028487 0 0 0 759 0 0 -362.25 -361.5 522 1044 -366.75 -367.5 4258 16681820 0 366 0
1028587 0 0 0 759 0 0 -362.25 -362.25 518.25 1017 -366.75 -366.75 4258 16681415 0 366 0
1028687 0 0 0 759 0 0 -362.25 -362.25 512.25 1047 -366.75 -366.75 4258 16681009 0 366 0
1028787 0 0 0 759 0 0 -362.25 -362.25 527.25 992.25 -366.75 -367.5 4258 16680591 0 366 0
1028887 0 0 0 759 0 0 -361.5 -362.25 503.25 1045.5 -366.75 -366.75 4258 16680192 0 366 0
1028987 0 0 0 759 0 0 -361.5 -362.25 526.5 978 -366.75 -367.5 4258 16679770 0 366 0
1029087 0 0 0 759 0 0 -363 -362.25 508.5 1068.75 -366 -367.5 4258 16679374 0 366 0
1029187 0 0 0 759 0 0 -362.25 -361.5 525.75 1004.25 -366.75 -366.75 4258 16678964 0 366 0
1029287 0 0 0 759 0 0 -361.5 -362.25 513.75 1030.5 -366.75 -366.75 4258 16678557 0 366 0
1029387 0 0 0 759 0 0 -363 -362.25 522 1074.75 -366.75 -366.75 4258 16678150 0 366 0
1029487 0 0 0 759 0 0 -362.25 -363 507 1063.5 -367.5 -367.5 4258 16677745 0 366 0
1029587 0 0 0 759 0 0 -361.5 -362.25 528 1022.25 -367.5 -366.75 4258 16677331 0 366 0
1029687 0 0 0 759 0 0 -362.25 -361.5 514.5 1029 -366.75 -367.5 4258 16676931 0 366 0
1029787 0 0 0 759 0 0 -363 -363 525.75 1002 -367.5 -366.75 4258 16676514 0 366 0
1029887 0 0 0 759 0 0 -362.25 -362.25 507.75 1052.25 -366.75 -366.75 4258 16676107 0 366 0
1029987 0 0 0 759 0 0 -362.25 -362.25 523.5 983.25 -366.75 -366.75 4258 16675690 0 366 0
1030087 0 0 0 759 0 0 -362.25 -362.25 506.25 1057.5 -366 -366.75 4258 16675282 0 366 0
1030187 0 0 0 759 0 0 -362.25 -362.25 528 992.25 -366.75 -367.5 4258 16674867 0 366 0
1030287 0 0 0 759 0 0 -361.5 -362.25 510.75 1077.75 -366.75 -366.75 4258 16674475 0 366 0
1030387 0 0 0 759 0 0 -362.25 -362.25 522.75 1002.75 -366.75 -366.75 4258 16674053 0 366 0
1030487 0 0 0 759 0 0 -362.25 -361.5 507.75 1076.25 -366.75 -366.75 4258 16673657 0 366 0
1030587 0 0 0 759 0 0 -361.5 -362.25 527.25 989.25 -366.75 -367.5 4258 16673240 0 366 0
1030687 0 0 0 759 0 0 -361.5 -361.5 510 1073.25 -366.75 -366.75 4258 16672848 0 366 0
1030787 0 0 0 759 0 0 -361.5 -361.5 525.75 1006.5 -366.75 -366.75 4258 16672431 0 366 0
1030887 0 0 0 759 0 0 -362.25 -361.5 515.25 1008 -366.75 -367.5 4258 16672025 0 366 0
1030987 0 0 0 759 0 0 -362.25 -362.25 519.75 990 -367.5 -368.25 4258 16671609 0 366 0
1031087 0 0 0 759 0 0 -363 -363 509.25 1030.5 -366.75 -367.5 4258 16671196 0 366 0
1031187 0 0 0 759 0 0 -362.25 -362.25 520.5 1005.75 -366.75 -367.5 4258 16670789 0 366 0
1031287 0 0 0 759 0 0 -361.5 -362.25 513 1047 -366.75 -366.75 4258 16670380 0 366 0
1031387 0 0 0 759 0 0 -361.5 -361.5 520.5 1013.25 -367.5 -366.75 4258 16669967 0 366 0
1031487 0 0 0 759 0 0 -361.5 -361.5 518.25 1011.75 -367.5 -367.5 4258 16669560 0 366 0
1031587 0 0 0 759 0 0 -362.25 -362.25 518.25 998.25 -367.5 -367.5 4258 16669146 0 366 0
1031687 0 0 0 759 0 0 -362.25 -362.25 442.5 1302.75 -367.5 -367.5 4258 16668781 0 366 0
1031787 0 0 0 759 0 0 -362.25 -362.25 483 1895.25 -367.5 -367.5 4258 16668542 0 366 0
1031887 0 0 0 759 0 0 -362.25 -362.25 475.5 2221.5 -366.75 -366.75 4258 16668504 0 366 0
1031987 0 0 0 759 0 0 -361.5 -362.25 497.25 2279.25 -366.75 -366.75 4258 16668502 0 366 0
1032087 0 0 0 759 0 0 -362.25 -361.5 497.25 2283 -367.5 -366.75 4258 16668500 0 366 0
1032187 0 0 0 759 0 0 -362.25 -362.25 496.5 2280.75 -366.75 -367.5 4258 16668500 0 366 0
1032287 0 0 0 759 0 0 -361.5 -363 494.25 2303.25 -366 -366.75 4258 16668499 0 366 0
1032387 0 0 0 759 0 0 -361.5 -362.25 496.5 2304.75 -366.75 -366.75 4258 16668499 0 366 0
1032487 920 0 0 0 0 0 -362.25 -361.5 494.25 2313.75 -366.75 -367.5 4258 16668499 0 366 0
1032587 920 0 0 0 0 0 -361.5 -362.25 495 2314.5 -366 -366 4258 16668499 0 366 0
1032687 920 0 0 0 0 0 -361.5 -362.25 858.75 1206 -366 -366 4258 16668523 0 366 0
1032787 920 0 0 0 0 0 -361.5 -361.5 547.5 540.75 -366.75 -366.75 4258 16668698 0 366 0
1032887 920 0 0 0 0 0 -361.5 -361.5 1476 360 -366 -366.75 4258 16669178 0 366 0
1032987 920 0 0 0 0 0 -361.5 -361.5 939.75 615.75 -366.75 -366.75 4256 16670241 0 366 0
1033087 920 0 0 0 0 0 -361.5 -362.25 921.75 508.5 -366 -366.75 4257 16671105 0 366 0
1033187 920 0 0 0 0 0 -361.5 -361.5 957.75 504 -366.75 -366.75 4257 16671962 0 366 0
1033287 920 0 0 0 0 0 -361.5 -361.5 895.5 523.5 -366.75 -366.75 4257 16672823 0 366 0
1033387 920 0 0 0 0 0 -362.25 -362.25 903.75 516 -366.75 -366.75 4257 16673670 0 366 0
1033487 920 0 0 0 0 0 -362.25 -362.25 1002.75 513 -366.75 -366.75 4257 16674526 0 366 0
1033587 920 0 0 0 0 0 -361.5 -361.5 895.5 527.25 -366 -366 4257 16675379 0 366 0
1033687 920 0 0 0 0 0 -361.5 -362.25 1002.75 "" "" "" "" "" "" "" ""
1033688 "" "" "" "" "" "" "" "" "" 513.75 -366 -366.75 4257 16676221 0 366 0
1033787 920 0 0 0 0 0 -362.25 -362.25 911.25 525.75 -366 -366.75 4257 16677089 0 366 0
1033887 920 0 0 0 0 0 -362.25 -362.25 1028.25 507.75 -366.75 -366.75 4257 16677919 0 366 0
1033987 920 0 0 0 0 0 -361.5 -362.25 911.25 529.5 -366 -366.75 4257 16678778 0 366 0
1034087 920 0 0 0 0 0 -361.5 -362.25 1065.75 485.25 -366.75 -366.75 4257 16679612 0 366 0
1034187 920 0 0 0 0 0 -362.25 -362.25 931.5 526.5 -366 -366.75 4257 16680477 0 366 0
1034287 920 0 0 0 0 0 -363 -362.25 1066.5 496.5 -366.75 -366.75 4257 16681338 0 366 0
1034387 920 0 0 0 0 0 -361.5 -361.5 917.25 532.5 -366 -366 4257 16682211 0 366 0
1034487 920 0 0 0 0 0 -361.5 -361.5 1043.25 496.5 -366 -366.75 4257 16683032 0 366 0
1034587 920 0 0 0 0 0 -361.5 -361.5 921 531.75 -366.75 -366.75 4257 16683894 0 366 0
1034687 920 0 0 0 0 0 -361.5 -362.25 1050.75 493.5 -366.75 -366.75 4257 16684725 0 366 0
1034787 920 0 0 0 0 0 -361.5 -362.25 936.75 531 -366.75 -366.75 4257 16685592 0 366 0
1034887 920 0 0 0 0 0 -361.5 -361.5 1011 497.25 -366.75 -366.75 4257 16686424 0 366 0
1034987 920 0 0 0 0 0 -361.5 -361.5 927.75 529.5 -366.75 -366.75 4257 16687293 0 366 0
1035087 920 0 0 0 0 0 -361.5 -361.5 1045.5 492.75 -366.75 -366.75 4257 16688156 0 366 0
1035187 920 0 0 0 0 0 -361.5 -361.5 921.75 531.75 -366.75 -366.75 4257 16689024 0 366 0
1035287 920 0 0 0 0 0 -361.5 -361.5 1059 491.25 -366 -366.75 4257 16689894 0 366 0
1035387 920 0 0 0 0 0 -361.5 -361.5 915 534 -366.75 -366.75 4257 16690759 0 366 0
1035487 920 0 0 0 0 0 -361.5 -361.5 1046.25 492 -366 -366 4257 16691593 0 366 0
1035587 920 0 0 0 0 0 -360.75 -361.5 938.25 531.75 -366 -366.75 4257 16692453 0 366 0
1035687 920 0 0 0 0 0 -361.5 -361.5 1028.25 495 -366 -366.75 4257 16693271 0 366 0
1035787 920 0 0 0 0 0 -361.5 -362.25 966.75 531.75 -366 -366 4257 16694143 0 366 0
1035887 920 0 0 0 0 0 -362.25 -361.5 1073.25 498 -366 -366.75 4257 16694962 0 366 0
1035987 920 0 0 0 0 0 -361.5 -361.5 958.5 529.5 -366.75 -366 4257 16695816 0 366 0
1036087 920 0 0 0 0 0 -362.25 -363 1163.25 483 -366 "" "" "" "" "" ""
1036088 "" "" "" "" "" "" "" "" "" "" "" -366.75 4257 16696631 0 366 0
1036188 920 0 0 0 0 0 -361.5 -362.25 2847.75 276 -366 -366.75 4258 16697071 0 366 0
1036288 920 0 0 0 0 0 -361.5 -362.25 2871 254.25 -366 -366.75 4259 16697075 0 366 0
1036387 920 0 0 0 0 "" "" "" "" "" "" "" "" "" "" "" ""
1036388 "" "" "" "" "" 0 -361.5 -361.5 2880.75 239.25 -366 -366.75 4261 16697075 0 366 0
1036487 0 0 0 759 0 0 -361.5 -362.25 2882.25 234.75 -366 -366 "" "" "" "" ""
1036488 "" "" "" "" "" "" "" "" "" "" "" "" 4261 16697076 0 366 0
1036587 0 0 0 759 0 0 -361.5 -362.25 2884.5 "" "" "" "" "" "" "" ""
1036588 "" "" "" "" "" "" "" "" "" 233.25 -366.75 -366.75 4261 16697076 0 366 0
1036687 0 0 0 759 0 0 -360.75 -361.5 1296.75 811.5 -366.75 -366.75 4261 16697068 0 366 0
1036787 0 0 0 759 0 0 -362.25 -361.5 577.5 593.25 -367.5 -366.75 4261 16697057 0 366 0
1036887 0 0 0 759 0 0 -361.5 -361.5 426 1305.75 -367.5 "" "" "" "" "" ""
1036888 "" "" "" "" "" "" "" "" "" "" "" -366.75 4260 16696930 0 366 0
1036987 0 0 0 759 0 0 -361.5 -361.5 564.75 943.5 -366.75 "" "" "" "" "" ""
1036988 "" "" "" "" "" "" "" "" "" "" "" -366.75 4261 16696406 0 366 0
1037087 0 0 0 759 0 0 -361.5 -363 493.5 1041 -366.75 -366.75 4261 16695995 0 366 0
1037187 0 0 0 759 0 0 -361.5 -361.5 523.5 "" "" "" "" "" "" "" ""
1037188 "" "" "" "" "" "" "" "" "" 1009.5 -366.75 -367.5 4261 16695576 0 366 0
1037287 0 0 0 759 0 0 -362.25 -362.25 516 1009.5 -366.75 -367.5 4261 16695187 0 366 0
1037387 0 0 0 759 0 0 -361.5 -361.5 519 1008.75 "" "" "" "" "" "" ""
1037388 "" "" "" "" "" "" "" "" "" "" -366.75 -367.5 4261 16694791 0 366 0
1037487 0 0 0 759 0 0 -361.5 -361.5 513 1057.5 -366 -366 4261 16694392 0 366 0
1037587 0 0 0 759 0 0 -361.5 -362.25 519.75 1035.75 -366 -366 4261 16694000 0 "" ""
1037588 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 366 0
1037687 0 0 0 759 0 0 -361.5 -361.5 518.25 1027.5 -366.75 -366.75 4261 16693603 0 366 0
1037787 0 0 0 759 0 0 -361.5 -361.5 522 1009.5 -366.75 -367.5 4261 16693196 0 366 0
1037887 0 0 0 759 0 0 -361.5 -361.5 517.5 1005 -367.5 -366.75 4261 16692790 0 366 0
1037987 0 0 0 759 0 0 -361.5 -361.5 521.25 963.75 -366.75 -367.5 4261 16692379 0 366 0
1038087 0 0 0 759 0 0 -362.25 -362.25 515.25 974.25 -366.75 -366.75 "" "" "" "" ""
1038088 "" "" "" "" "" "" "" "" "" "" "" "" 4261 16691971 0 366 0
1038187 0 0 0 759 0 0 -362.25 -362.25 527.25 972.75 -366.75 -366.75 4261 16691558 0 366 0
1038287 0 0 0 759 0 0 -361.5 -362.25 507.75 1006.5 -366 -366.75 4261 16691160 0 "" ""
1038288 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 366 0
1038387 0 0 0 759 0 0 -362.25 -362.25 526.5 977.25 -366 -366.75 "" "" "" "" ""
1038388 "" "" "" "" "" "" "" "" "" "" "" "" 4261 16690745 0 366 0
1038487 0 0 0 759 0 0 -362.25 -362.25 509.25 1050 -366 -366.75 4261 16690348 0 366 0
1038587 0 0 0 759 0 0 -361.5 -362.25 525.75 981.75 -366 -366.75 4261 16689943 0 366 0
1038687 0 0 0 759 0 0 -362.25 -362.25 510 1035 -366.75 -366 4261 16689546 0 366 0
1038787 0 0 0 759 0 0 -361.5 -362.25 523.5 985.5 -366 -366.75 4261 16689139 0 366 0
1038887 0 0 0 759 0 0 -361.5 -362.25 510 1037.25 -366 -366.75 4261 16688740 0 366 0
1038987 0 0 0 759 0 0 -362.25 -362.25 525.75 972.75 -366 -366.75 4261 16688322 0 366 ""
1038988 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 0
1039087 0 0 0 759 0 0 -362.25 -362.25 510 1028.25 -366.75 "" "" "" "" "" ""
1039088 "" "" "" "" "" "" "" "" "" "" "" -366 4261 16687925 0 366 0
1039187 0 0 0 759 0 0 -362.25 -362.25 522 995.25 "" "" "" "" "" "" ""
1039188 "" "" "" "" "" "" "" "" "" "" -366 -366.75 4261 16687512 0 366 0
1039287 0 0 0 759 0 0 -362.25 -362.25 510.75 1044.75 -366 -366.75 4261 16687120 0 366 0
1039387 0 0 0 759 0 0 -361.5 -361.5 522 1015.5 -366.75 -366.75 4261 16686711 0 366 0
1039487 0 0 0 759 0 0 -361.5 -362.25 506.25 1067.25 -366.75 -366 4261 16686316 0 366 0
1039587 0 0 0 759 0 0 -362.25 -362.25 523.5 999.75 -366 -366.75 "" "" "" "" ""
1039588 "" "" "" "" "" "" "" "" "" "" "" "" 4261 16685903 0 366 0
1039687 0 0 0 759 0 0 -362.25 -361.5 516 1064.25 -366.75 -366.75 4261 16685523 0 366 0
1039787 0 0 0 759 0 0 -361.5 -361.5 522 1025.25 -366 -367.5 4261 16685113 0 366 0
1039887 0 0 0 759 0 0 -361.5 -362.25 522 1032.75 -366.75 -367.5 4261 16684714 0 366 0
1039987 0 0 0 759 0 0 -360.75 -362.25 519.75 1011.75 -366.75 -366.75 4261 16684309 0 366 0
1040087 0 0 0 759 0 0 -362.25 -362.25 517.5 1026 -366.75 -366.75 4261 16683912 0 366 0
1040187 0 0 0 759 0 0 -362.25 -362.25 516.75 1024.5 -366.75 -366.75 4261 16683508 0 366 0
1040287 0 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
1040288 "" 0 0 759 0 0 -361.5 -362.25 518.25 1026 -366.75 -366.75 4261 16683113 0 366 0
1040387 0 0 0 759 0 0 -362.25 -362.25 518.25 1077 -366.75 -367.5 4261 16682713 0 366 0
1040487 0 0 0 759 0 0 -361.5 -363 512.25 1079.25 -366.75 "" "" "" "" "" ""
1040488 "" "" "" "" "" "" "" "" "" "" "" -366.75 4261 16682320 0 366 0
1040587 0 0 0 1400 0 0 -361.5 -361.5 522.75 1038.75 -366.75 -366.75 4261 16681926 0 366 0
1040687 0 0 0 1400 0 0 -361.5 -361.5 518.25 1044.75 -366 -366.75 4261 16681531 0 366 0
1040788 0 0 0 1400 0 0 -361.5 -362.25 584.25 579.75 -366 -366.75 4261 16681364 0 366 0
1040887 0 0 0 1400 0 0 -361.5 -362.25 584.25 582.75 -366.75 -366.75 4260 16681365 "" "" ""
1040888 "" "" "" "" "" "" "" "" "" "" "" "" "" "" 0 366 0
1040987 0 0 0 1400 0 0 -362.25 -362.25 306.75 1395.75 -366.75 -366.75 4260 16681327 "" "" ""
1040988 "" "" "" "" "" "" "" "" "" "" "" "" "" "" 0 366 0
1041087 0 0 0 1400 0 0 -361.5 -362.25 738.75 1268.25 -366 -366.75 4261 16680020 0 366 0
1041187 0 0 0 1400 0 0 -362.25 -362.25 460.5 1234.5 -367.5 -366.75 4264 16678782 0 366 0
1041287 0 0 0 1400 0 0 -361.5 -362.25 571.5 918.75 -366 -366.75 4266 16677262 0 366 0
1041387 0 0 0 0 0 0 -362.25 -361.5 486 1135.5 -366.75 -366.75 4266 16675957 0 367 0
1041487 0 0 0 0 0 0 -362.25 -362.25 524.25 1168.5 -366.75 -367.5 4265 16674536 0 367 0
1041587 0 0 0 0 0 0 -361.5 -361.5 1239.75 679.5 -366.75 -367.5 4266 16673465 0 367 0
1041687 0 0 0 0 0 0 -361.5 -362.25 856.5 848.25 -367.5 -366.75 4264 16673492 0 367 0
1041787 0 0 0 0 0 0 -362.25 -362.25 779.25 778.5 -367.5 -366.75 4261 16673492 0 367 0
1041887 1400 0 0 0 0 0 -362.25 -362.25 725.25 723.75 -366.75 -366.75 "" "" "" "" ""
1041888 "" "" "" "" "" "" "" "" "" "" "" "" 4261 16673492 0 367 0
1041987 1400 0 0 0 0 0 -361.5 -362.25 685.5 684.75 -367.5 -367.5 4261 16673492 0 367 0
1042087 1400 0 0 0 0 0 -362.25 -362.25 654 652.5 -367.5 -366.75 4261 16673492 0 367 0
1042187 1400 0 0 0 0 0 -361.5 -361.5 587.25 525 -366.75 -366.75 4261 16673492 0 367 0
1042287 1400 0 0 0 0 0 -361.5 -361.5 2356.5 416.25 -366 -366.75 4261 16673800 0 "" ""
1042288 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 367 0
1042387 1400 0 0 0 0 0 -362.25 -361.5 1037.25 645.75 -366.75 -366.75 4260 16675369 0 367 0
1042487 1400 0 0 0 0 0 -362.25 -361.5 1104.75 503.25 -366.75 -366.75 4261 16676730 0 367 0
1042587 1400 0 0 0 0 0 -362.25 -362.25 1123.5 525.75 -366.75 "" "" "" "" "" ""
1042588 "" "" "" "" "" "" "" "" "" "" "" -366.75 4261 16678205 0 367 0
1042688 1400 0 0 0 0 0 -361.5 -361.5 1088.25 526.5 -366.75 -366.75 4261 16679666 0 367 0
1042788 1400 0 0 0 0 0 -362.25 -361.5 1104.75 520.5 -367.5 -366.75 4261 16681101 0 367 0
1042887 1400 0 0 0 0 0 -362.25 -362.25 1128.75 520.5 -367.5 -367.5 4261 16682531 0 367 0
1042987 1400 0 0 0 0 0 -361.5 -363 1129.5 522.75 -367.5 "" "" "" "" "" ""
1042988 "" "" "" "" "" "" "" "" "" "" "" -367.5 4261 16683973 0 367 0
1043087 1400 0 0 0 0 0 -361.5 -362.25 1092 526.5 -366.75 "" "" "" "" "" ""
1043088 "" "" "" "" "" "" "" "" "" "" "" -366.75 4261 16685450 0 367 0
1043187 1400 0 0 0 0 0 -362.25 -363 1088.25 524.25 -366.75 -366.75 4261 16686899 0 367 0
1043287 1400 0 0 0 0 0 -361.5 -361.5 1095 522 -366.75 -366.75 4261 16688332 0 367 0
