CODESYS V3.5 SP11 Trace: Trace
C:\Users\hyd\TestStand\Codesys\LLC Stable Version\Stable TestStand LLC.project
Timestamp(ms) gMain.CR2052.X2.Pin02.Aout gMain.CR2052.X4.Pin02.Aout gMain.CR2052.X6.Pin02.Aout gMain.CR2052.X2.Pin05.Aout gMain.CR2052.X4.Pin05.Aout gMain.CR2052.X6.Pin05.Aout gTestStand.PPaddlesA.Pressure gTestStand.PPaddlesB.Pressure gTestStand.PCarriageA.Pressure gTestStand.PCarriageB.Pressure gTestStand.PArmA.Pressure gTestStand.PArmB.Pressure ArmEncoder.In CarriageEncoder.In TestStandMain.ArmTestStandController.OpenLoopParams.udiCycleCount TestStandMain.CarriageTestStandController.OpenLoopParams.udiCycleCount TestStandMain.PaddlesTestStandController.OpenLoopParams.udiCycleCount 
1081302 0 0 0 0 0 0 -366.75 -367.5 645.75 1407.75 -364.5 -364.5 4287 16689153 0 448 0
1081402 0 0 0 0 0 0 -366.75 -367.5 1102.5 1033.5 -364.5 -364.5 4284 16689093 0 448 0
1081502 0 0 0 1400 0 0 -367.5 -367.5 1014.75 946.5 -364.5 -364.5 4288 16689090 0 448 0
1081602 0 0 0 1400 0 0 -366.75 -367.5 895.5 890.25 -363.75 -364.5 4288 16689091 0 448 0
1081702 0 0 0 1400 0 0 -367.5 -367.5 841.5 842.25 -364.5 -364.5 4288 16689091 0 448 0
1081802 0 0 0 1400 0 0 -366.75 -366.75 799.5 798 -364.5 -364.5 4288 16689091 0 448 0
1081902 0 0 0 1400 0 0 -366.75 -366.75 556.5 630.75 -364.5 -365.25 4288 16689091 0 448 0
1082002 0 0 0 1400 0 0 -366.75 -366.75 318 1740 -363.75 -365.25 4287 16688963 0 448 0
1082102 0 0 0 1400 0 0 -366.75 -366 778.5 1096.5 -364.5 -364.5 4289 16687493 0 448 0
1082202 0 0 0 1400 0 0 -366.75 -366.75 494.25 1078.5 -364.5 -364.5 4289 16686258 0 448 0
1082302 0 0 0 1400 0 0 -366.75 -366.75 570 1180.5 -364.5 -364.5 4289 16684818 0 448 0
1082402 0 0 0 1400 0 0 -366.75 -366.75 556.5 1101.75 -365.25 -365.25 4289 16683447 0 448 0
1082502 0 0 0 1400 0 0 -366.75 -366.75 546.75 1141.5 -364.5 -364.5 4289 16682071 0 448 0
1082602 0 0 0 1400 0 0 -366 -366 554.25 1180.5 -363.75 -365.25 4289 16680693 0 448 0
1082702 0 0 0 1400 0 0 -366.75 -367.5 564.75 1029 -365.25 -365.25 4289 16679212 0 448 0
1082802 0 0 0 0 0 0 -366.75 -366.75 531 1245 -364.5 -366 4289 16677887 0 449 0
1082902 0 0 0 0 0 0 -366.75 -367.5 595.5 1029 -364.5 -365.25 4289 16676443 0 449 0
1083002 0 0 0 0 0 0 -366.75 -366.75 508.5 1110 -365.25 -364.5 4290 16675128 0 449 0
1083102 0 0 0 0 0 0 -367.5 -366.75 1200.75 687 -365.25 -365.25 4291 16674254 0 449 0
1083202 0 0 0 0 0 0 -366.75 -367.5 890.25 856.5 -365.25 -364.5 4289 16674276 0 449 0
1083302 1400 0 0 0 0 0 -367.5 -366.75 817.5 816 -364.5 -365.25 4286 16674277 0 449 0
1083402 1400 0 0 0 0 0 -366 -366.75 768 767.25 -365.25 -364.5 4286 16674277 0 449 0
1083502 1400 0 0 0 0 0 -367.5 -366.75 735.75 735.75 -365.25 -364.5 4286 16674277 0 449 0
1083602 1400 0 0 0 0 0 -366.75 -367.5 710.25 709.5 -364.5 -365.25 4286 16674277 0 449 0
1083702 1400 0 0 0 0 0 -367.5 -366.75 614.25 558.75 -364.5 -363.75 4286 16674277 0 449 0
1083802 1400 0 0 0 0 0 -366.75 -367.5 2056.5 312.75 -364.5 -363.75 4286 16674443 0 449 0
1083902 1400 0 0 0 0 0 -367.5 -367.5 1103.25 745.5 -363.75 -363.75 4286 16675967 0 449 0
1084002 1400 0 0 0 0 0 -366.75 -367.5 1116 524.25 -364.5 -364.5 4287 16677274 0 449 0
1084102 1400 0 0 0 0 0 -367.5 -366.75 1135.5 564 -364.5 -364.5 4287 16678721 0 449 0
1084202 1400 0 0 0 0 0 -367.5 -367.5 1134.75 550.5 -364.5 -365.25 4287 16680119 0 449 0
1084302 1400 0 0 0 0 0 -367.5 -367.5 1197 552.75 -364.5 -364.5 4287 16681502 0 449 0
1084402 1400 0 0 0 0 0 -366.75 -367.5 1088.25 570 -364.5 -364.5 4287 16682941 0 449 0
1084502 1400 0 0 0 0 0 -366.75 -366.75 1152 540 -363.75 -364.5 4287 16684320 0 449 0
1084602 0 0 0 0 0 0 -367.5 -367.5 1200 562.5 -364.5 -365.25 4287 16685737 0 450 0
1084702 0 0 0 0 0 0 -367.5 -367.5 1038.75 564.75 -364.5 -365.25 4287 16687181 0 450 0
1084802 0 0 0 0 0 0 -368.25 -367.5 1215 531 -364.5 -364.5 4287 16688532 0 450 0
1084902 0 0 0 0 0 0 -367.5 -367.5 714.75 1458 -364.5 -364.5 4286 16689686 0 450 0
1085002 0 0 0 0 0 0 -366.75 -367.5 1038 986.25 -365.25 -364.5 4285 16689631 0 450 0
1085103 0 0 0 1400 0 0 -367.5 -366.75 962.25 919.5 -365.25 -365.25 4288 16689628 0 450 0
1085202 0 0 0 1400 0 0 -366.75 "" "" "" "" "" "" "" "" "" ""
1085203 "" "" "" "" "" "" "" -367.5 876.75 872.25 -364.5 -365.25 4288 16689629 0 450 0
1085302 0 0 0 1400 0 0 -367.5 -368.25 825.75 827.25 -364.5 -364.5 4288 16689629 0 450 0
1085402 0 0 0 1400 0 0 -367.5 -367.5 778.5 777.75 -365.25 -365.25 4288 16689629 0 450 0
1085502 0 0 0 1400 0 0 -367.5 -367.5 562.5 592.5 -364.5 -365.25 4288 16689629 0 450 0
1085602 0 0 0 1400 0 0 -367.5 -366.75 311.25 1732.5 -364.5 -365.25 4288 16689516 0 450 0
1085702 0 0 0 1400 0 0 -367.5 -367.5 780 1056.75 -365.25 -364.5 4289 16688041 0 450 0
1085802 0 0 0 1400 0 0 -367.5 -366.75 495.75 1053.75 -364.5 -364.5 4290 16686814 0 450 0
1085902 0 0 0 1400 0 0 -366.75 -367.5 564 1200 -364.5 -364.5 4290 16685381 0 450 0
1086002 0 0 0 1400 0 0 -367.5 -366.75 561 1101 -364.5 -364.5 4290 16683929 0 450 0
1086102 0 0 0 1400 0 0 -366.75 -367.5 547.5 1112.25 -365.25 -365.25 4291 16682568 0 450 0
1086201 0 0 0 "" "" "" "" "" "" "" "" "" "" "" "" "" ""
1086202 "" "" "" 1400 0 0 -367.5 -367.5 552 1201.5 -364.5 -364.5 4290 16681194 0 450 0
1086301 0 0 0 1400 0 0 "" "" "" "" "" "" "" "" "" "" ""
1086302 "" "" "" "" "" "" -366.75 -366.75 576 1015.5 -365.25 -364.5 4291 16679763 0 450 0
1086402 0 0 0 0 0 0 -366.75 -366.75 510 1195.5 -364.5 -364.5 4290 16678452 0 451 0
1086502 0 0 0 0 0 0 -366.75 -367.5 591.75 1132.5 -364.5 -364.5 4290 16677012 0 451 0
1086602 0 0 0 0 0 0 -366.75 -367.5 508.5 1062 -364.5 -365.25 4290 16675663 0 451 0
1086702 0 0 0 0 0 0 -367.5 -367.5 1183.5 606.75 -364.5 -364.5 4289 16674488 0 451 0
1086802 0 0 0 0 0 0 -368.25 -368.25 909.75 888.75 -364.5 -365.25 4289 16674480 0 451 0
1086902 0 0 0 0 0 0 -366.75 -366.75 837 836.25 -363.75 -363.75 4286 16674480 0 451 0
1087002 1400 0 0 0 0 0 -366.75 -366.75 788.25 788.25 -363.75 -364.5 4286 16674480 0 451 0
1087102 1400 0 0 0 0 0 -367.5 -367.5 752.25 752.25 -364.5 -365.25 4286 16674480 0 451 0
1087201 1400 0 0 0 "" "" "" "" "" "" "" "" "" "" "" "" ""
1087202 "" "" "" "" 0 0 -367.5 -366.75 724.5 723.75 -364.5 -364.5 4286 16674480 0 451 0
1087302 1400 0 0 0 0 0 -367.5 -366.75 610.5 558.75 -364.5 -364.5 4286 16674480 0 451 0
1087402 1400 0 0 0 0 0 -366.75 -366.75 2316.75 408.75 -364.5 -365.25 4286 16674756 0 451 0
1087502 1400 0 0 0 0 0 -367.5 -367.5 959.25 664.5 -364.5 -364.5 4285 16676313 0 451 0
1087601 1400 0 0 0 0 0 -366.75 "" "" "" "" "" "" "" "" "" ""
1087602 "" "" "" "" "" "" "" -366.75 1166.25 543 -364.5 -364.5 4286 16677619 0 451 0
1087701 1400 0 0 0 "" "" "" "" "" "" "" "" "" "" "" "" ""
1087702 "" "" "" "" 0 0 -366.75 -367.5 1107 561.75 -364.5 -364.5 4287 16679066 0 451 0
1087802 1400 0 0 0 0 0 -366.75 -366.75 1165.5 545.25 -364.5 -365.25 4287 16680460 0 451 0
1087901 1400 0 0 0 0 0 -366.75 -367.5 1188.75 562.5 -364.5 -364.5 4287 16681869 0 451 0
1088001 1400 0 0 0 0 0 -366.75 -367.5 "" "" "" "" "" "" "" "" ""
1088002 "" "" "" "" "" "" "" "" 1044 570 -365.25 -364.5 4287 16683312 0 451 0
1088101 1400 0 0 0 0 0 -367.5 -367.5 1218 528.75 -364.5 -364.5 4287 16684675 0 451 0
1088202 1400 0 0 0 0 0 -367.5 -366.75 1158 581.25 -364.5 -365.25 4287 16686128 0 452 0
1088302 0 0 0 0 0 0 -366.75 -366.75 1046.25 540 -364.5 -365.25 4286 16687537 0 452 0
1088401 0 0 0 0 0 0 -367.5 -366.75 1285.5 553.5 "" "" "" "" "" "" ""
1088402 "" "" "" "" "" "" "" "" "" "" -364.5 -364.5 4287 16688914 0 452 0
1088502 0 0 0 0 0 0 -366.75 -366.75 755.25 1515.75 -365.25 -364.5 4286 16689870 0 452 0
1088602 0 0 0 0 0 0 -366.75 -366.75 1045.5 1023 -365.25 -364.5 4285 16689813 0 452 0
1088702 0 0 0 0 0 0 -366 -367.5 961.5 945 -364.5 -365.25 4288 16689810 0 452 0
1088802 0 0 0 1400 0 0 -367.5 -366.75 886.5 886.5 -364.5 -364.5 4288 16689812 0 452 0
1088902 0 0 0 1400 0 0 -366.75 -367.5 826.5 827.25 -364.5 -364.5 4288 16689811 0 452 0
1089002 0 0 0 1400 0 0 -367.5 -367.5 787.5 788.25 -363.75 -364.5 4288 16689811 0 452 0
1089102 0 0 0 1400 0 0 -366.75 -366.75 618 641.25 -363.75 -364.5 4288 16689811 0 452 0
1089201 0 0 0 1400 0 0 -366.75 -366.75 409.5 1152.75 -364.5 -364.5 4288 16689783 0 452 0
1089301 0 0 0 1400 0 0 -366.75 -367.5 720.75 1590.75 -364.5 -365.25 4288 16688486 0 452 0
1089401 0 0 0 1400 0 0 -366.75 -366.75 502.5 1009.5 -363.75 -365.25 4290 16687233 0 452 0
1089502 0 0 0 1400 0 0 -366.75 -366.75 567 1205.25 -363.75 -364.5 4290 16685813 0 452 0
1089601 0 0 0 1400 0 0 -366 -366.75 "" "" "" "" "" "" "" "" ""
1089602 "" "" "" "" "" "" "" "" 553.5 1095.75 -364.5 -364.5 4290 16684444 0 452 0
1089701 0 0 0 1400 0 0 -366.75 -365.25 549.75 1151.25 -364.5 -364.5 "" "" "" "" ""
1089702 "" "" "" "" "" "" "" "" "" "" "" "" 4290 16683072 0 452 0
1089801 0 0 0 1400 0 0 -366 -366 "" "" "" "" "" "" "" "" ""
1089802 "" "" "" "" "" "" "" "" 558 1128.75 -364.5 -364.5 4290 16681673 0 452 0
1089902 0 0 0 1400 0 0 -366.75 -366.75 554.25 1141.5 -364.5 -364.5 4290 16680302 0 452 0
1090002 0 0 0 1400 0 0 -366 -366 561.75 1070.25 -364.5 -364.5 4290 16678908 0 452 0
1090102 0 0 0 0 0 0 -366.75 -366.75 534.75 1195.5 -365.25 -364.5 4290 16677567 0 453 0
1090202 0 0 0 0 0 0 -366 -366 582 1081.5 -364.5 -365.25 4290 16676120 0 453 0
1090302 0 0 0 0 0 0 -366.75 -366.75 528 1081.5 -364.5 -364.5 4290 16674792 0 453 0
1090401 0 0 0 0 0 0 -366.75 "" "" "" "" "" "" "" "" "" ""
1090402 "" "" "" "" "" "" "" -366.75 1264.5 678.75 -365.25 -365.25 4290 16673819 0 453 0
1090501 0 0 0 0 0 0 -366.75 -366.75 909.75 882.75 -365.25 -365.25 4290 16673844 0 453 0
1090601 1400 0 0 0 0 "" "" "" "" "" "" "" "" "" "" "" ""
1090602 "" "" "" "" "" 0 -366.75 -366.75 836.25 834 -364.5 -365.25 4288 16673844 0 453 0
1090701 1400 0 0 0 0 0 -366.75 -367.5 789 789 -365.25 -365.25 4288 "" "" "" ""
1090702 "" "" "" "" "" "" "" "" "" "" "" "" "" 16673844 0 453 0
1090801 1400 0 0 0 0 0 -367.5 -366.75 756.75 756 -364.5 -365.25 4288 16673844 0 453 0
1090901 1400 0 0 0 0 0 -366.75 -366.75 725.25 723.75 -364.5 -364.5 4288 16673844 0 453 0
1091002 1400 0 0 0 0 0 -366.75 -366.75 672 544.5 -364.5 -364.5 4288 16673844 0 453 0
1091101 1400 0 0 0 0 0 -366.75 -367.5 "" "" "" "" "" "" "" "" ""
1091102 "" "" "" "" "" "" "" "" 2313 394.5 -363.75 -364.5 4287 16674153 0 453 0
1091201 1400 0 0 0 0 0 -367.5 -367.5 996.75 688.5 -364.5 -364.5 4286 16675694 0 453 ""
1091202 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 0
1091301 1400 0 0 0 0 0 -367.5 -367.5 1146 535.5 -363.75 -363.75 4287 16677013 0 453 0
1091401 1400 0 0 0 0 0 -367.5 -367.5 1137 564 -363.75 -364.5 4288 16678464 0 453 ""
1091402 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 0
1091501 1400 0 0 0 0 0 -367.5 -367.5 1081.5 561 -363.75 -365.25 4288 16679877 0 453 0
1091601 1400 0 0 0 0 0 -366.75 -366.75 1200.75 543 -364.5 -365.25 4288 16681249 0 453 0
1091701 1400 0 0 0 0 0 -367.5 "" "" "" "" "" "" "" "" "" ""
1091702 "" "" "" "" "" "" "" -367.5 1096.5 576 -365.25 -364.5 4288 16682702 0 453 0
1091801 1400 0 0 0 0 "" "" "" "" "" "" "" "" "" "" "" ""
1091802 "" "" "" "" "" 0 -366.75 -366.75 1064.25 553.5 -364.5 -364.5 4288 16684102 0 453 0
1091902 0 0 0 0 0 0 -366 -366 1257.75 546 -365.25 -365.25 4289 16685483 0 454 0
1092002 0 0 0 0 0 0 -366.75 -366.75 1035 587.25 -364.5 -365.25 4288 16686960 0 454 0
1092101 0 0 0 0 0 "" "" "" "" "" "" "" "" "" "" "" ""
1092102 "" "" "" "" "" 0 -366.75 -367.5 1221 516.75 -364.5 -365.25 4288 16688307 0 454 0
1092202 0 0 0 0 0 0 -366.75 -366 644.25 1386 -365.25 -365.25 4287 16689620 0 454 0
1092301 0 0 0 0 0 0 -366.75 -366.75 1061.25 1004.25 -365.25 -365.25 "" "" "" "" ""
1092302 "" "" "" "" "" "" "" "" "" "" "" "" 4284 16689616 0 454 0
1092401 0 0 0 1400 0 0 -366.75 -366.75 986.25 924.75 -364.5 -365.25 4287 16689614 0 454 0
1092501 0 0 0 1400 0 0 -366.75 -366.75 888.75 884.25 -364.5 -364.5 4288 16689614 0 454 0
1092601 0 0 0 1400 0 0 -366.75 -366.75 825 825.75 -364.5 -364.5 4288 16689613 0 454 0
1092701 0 0 0 1400 0 0 -366.75 -366.75 784.5 785.25 -364.5 -365.25 4288 16689613 0 454 0
1092801 0 0 0 1400 0 0 -366.75 -366.75 580.5 595.5 -364.5 -365.25 4288 16689613 0 454 0
1092901 0 0 0 1400 0 0 -366.75 -366.75 367.5 1368 -363.75 -364.5 4288 16689564 0 454 0
1093001 0 0 0 1400 0 0 -366.75 -366.75 781.5 1340.25 "" "" "" "" "" "" ""
1093002 "" "" "" "" "" "" "" "" "" "" -363.75 -365.25 4288 16688212 0 454 0
1093101 0 0 0 1400 0 0 -367.5 -367.5 511.5 951.75 -364.5 "" "" "" "" "" ""
1093102 "" "" "" "" "" "" "" "" "" "" "" -364.5 4290 16686984 0 454 0
1093201 0 0 0 1400 0 0 -366.75 -366.75 557.25 1224.75 -364.5 -364.5 4290 16685553 0 454 0
1093301 0 0 0 1400 0 0 -366 -366.75 563.25 1098 -364.5 -364.5 4290 16684175 0 454 0
1093401 0 0 0 1400 0 0 -367.5 -366.75 549 1110 -364.5 -364.5 4291 16682799 0 454 0
1093501 0 0 0 1400 0 0 -366.75 -366.75 549 1209 -364.5 -365.25 4290 16681434 0 454 0
1093601 0 0 0 1400 0 0 -366.75 -367.5 576 1017.75 -364.5 -363.75 4291 16680013 0 454 0
1093701 0 0 0 0 0 0 -367.5 -366.75 510.75 1220.25 -364.5 -365.25 4290 16678677 0 455 0
1093801 0 0 0 0 0 0 -367.5 -367.5 596.25 1104 -364.5 -365.25 4290 16677244 0 455 0
1093901 0 0 0 0 0 0 -367.5 -366.75 526.5 1009.5 -364.5 -365.25 4291 16675906 0 455 0
1094001 0 0 0 0 0 0 -366 -366.75 1203 625.5 -364.5 -365.25 4291 16674828 0 455 0
1094101 0 0 0 0 0 0 -366.75 -366 900.75 861.75 -365.25 -365.25 4290 16674848 0 455 0
1094201 1400 0 0 0 0 0 -366.75 -367.5 823.5 818.25 -364.5 -364.5 4287 16674848 0 455 0
1094301 1400 0 0 0 0 0 -366.75 -367.5 774.75 774.75 -365.25 -365.25 4287 16674848 0 455 0
1094401 1400 0 0 0 0 0 -366.75 -366.75 740.25 740.25 -364.5 -364.5 4286 16674848 0 455 0
1094501 1400 0 0 0 0 0 -367.5 -367.5 706.5 707.25 -364.5 -364.5 4286 16674848 0 455 0
1094601 1400 0 0 0 0 0 -366.75 -367.5 728.25 526.5 -364.5 -364.5 4286 16674848 0 455 0
1094701 1400 0 0 0 0 0 -366 -366.75 2331 471 -364.5 -364.5 4287 16675222 0 455 0
1094801 1400 0 0 0 0 0 -366.75 -366 953.25 639.75 -364.5 -364.5 4286 16676787 0 455 0
1094901 1400 0 0 0 0 0 -366.75 -366.75 1151.25 546.75 -364.5 -364.5 4287 16678120 0 455 0
1095001 1400 0 0 0 0 0 -366.75 -366 1129.5 558 -364.5 -363.75 4287 16679548 0 455 0
1095101 1400 0 0 0 0 0 -367.5 -367.5 1170.75 552 -364.5 -364.5 4287 16680950 0 455 0
1095201 1400 0 0 0 0 0 -366.75 -366 1172.25 561 -364.5 -364.5 4287 16682359 0 455 0
1095301 1400 0 0 0 0 0 -367.5 -366.75 1088.25 556.5 -364.5 -364.5 4287 16683793 0 455 0
1095401 1400 0 0 0 0 0 -366.75 -366.75 1224.75 536.25 -365.25 -364.5 4287 16685165 0 455 0
1095501 0 0 0 0 0 0 -366.75 -366.75 1107 581.25 -365.25 -364.5 4287 16686624 0 456 0
1095601 0 0 0 0 0 0 -367.5 -367.5 1064.25 543.75 -364.5 -363.75 4287 16688006 0 456 0
1095701 0 0 0 0 0 0 -366.75 -366.75 1271.25 551.25 -363.75 -364.5 4287 16689421 0 456 0
1095801 0 0 0 0 0 0 -366.75 -367.5 798.75 1386.75 -364.5 -364.5 4286 16690455 0 456 0
1095901 0 0 0 0 0 0 -366.75 -366.75 1004.25 978 -365.25 -365.25 4285 16690398 0 456 0
1096001 0 0 0 0 0 0 -366.75 -367.5 926.25 908.25 -364.5 -364.5 4288 16690396 0 456 0
1096101 0 0 0 1400 0 0 -367.5 -367.5 853.5 854.25 -365.25 -365.25 4287 16690397 0 456 0
1096201 0 0 0 1400 0 0 -366.75 -366.75 808.5 809.25 -365.25 -365.25 4287 16690397 0 456 0
1096301 0 0 0 1400 0 0 -366.75 -367.5 771 769.5 -364.5 -364.5 4287 16690397 0 456 0
1096401 0 0 0 1400 0 0 -366.75 -366.75 567 590.25 -364.5 -365.25 4287 16690397 0 456 0
1096501 0 0 0 1400 0 0 -366.75 -367.5 324.75 1594.5 -364.5 -364.5 4287 16690274 0 456 0
1096601 0 0 0 1400 0 0 -367.5 -367.5 795.75 1176 -364.5 -366 4289 16688785 0 456 0
1096701 0 0 0 1400 0 0 -366.75 -366 502.5 993 -365.25 -365.25 4289 16687572 0 456 0
1096801 0 0 0 1400 0 0 -367.5 -366.75 571.5 1176 -364.5 -364.5 4289 16686132 0 456 0
1096901 0 0 0 1400 0 0 -366.75 -366.75 558 1078.5 -365.25 -364.5 4289 16684744 0 456 0
1097001 0 0 0 1400 0 0 -366.75 -366.75 544.5 1151.25 -364.5 -365.25 4290 16683397 0 456 0
1097101 0 0 0 1400 0 0 -366.75 -367.5 556.5 1173.75 -364.5 -364.5 4290 16682010 0 456 0
1097201 0 0 0 1400 0 0 -366.75 -367.5 564 1080.75 -365.25 -365.25 4290 16680602 0 456 0
1097301 0 0 0 1400 0 0 -366.75 -366.75 543.75 1132.5 -364.5 -364.5 4290 16679249 0 457 0
1097401 0 0 0 0 0 0 -366 -366 561 1166.25 -364.5 -364.5 4290 16677857 0 457 0
1097501 0 0 0 0 0 0 -366.75 -367.5 559.5 1044.75 -364.5 -365.25 4290 16676465 0 457 0
1097601 0 0 0 0 0 0 -366.75 -366.75 1149 570.75 -365.25 -365.25 4289 16675330 0 457 0
1097701 0 0 0 0 0 0 -366 -366.75 898.5 864 -365.25 -365.25 4287 16675342 0 457 0
1097801 0 0 0 0 0 0 -366.75 -367.5 819.75 819 -364.5 -364.5 4283 16675343 0 457 0
1097901 1400 0 0 0 0 0 -366.75 -366 776.25 776.25 -364.5 -364.5 4284 16675342 0 457 0
1098001 1400 0 0 0 0 0 -367.5 -366.75 735 735 -365.25 -365.25 4284 16675342 0 457 0
1098101 1400 0 0 0 0 0 -366.75 -366.75 708 706.5 -364.5 -365.25 4284 16675342 0 457 0
1098201 1400 0 0 0 0 0 -366.75 -366.75 638.25 553.5 -365.25 -364.5 4284 16675342 0 457 0
1098301 1400 0 0 0 0 0 -366.75 -367.5 1998 301.5 -364.5 -364.5 4284 16675538 0 457 0
1098401 1400 0 0 0 0 0 -366.75 -366.75 1113.75 764.25 -364.5 -364.5 4284 16677077 0 457 0
1098501 1400 0 0 0 0 0 -366.75 -366.75 1085.25 530.25 -365.25 -365.25 4284 16678368 0 457 0
1098601 1400 0 0 0 0 0 -366 -366.75 1157.25 555 -365.25 -365.25 4285 16679813 0 457 0
1098701 1400 0 0 0 0 0 -366 -366.75 1173 555 -365.25 -365.25 4285 16681210 0 457 0
1098801 1400 0 0 0 0 0 -366.75 -366.75 1136.25 561 -365.25 -365.25 4285 16682623 0 457 0
1098901 1400 0 0 0 0 0 -366.75 -367.5 1124.25 552 -366 -365.25 4285 16684024 0 457 0
1099000 1400 0 0 0 0 0 -366.75 -366 1208.25 548.25 -365.25 "" "" "" "" "" ""
1099001 "" "" "" "" "" "" "" "" "" "" "" -365.25 4285 16685417 0 457 0
1099101 1400 0 0 0 0 0 -366 -366 1101.75 573.75 -365.25 -365.25 4285 16686854 0 457 0
1099201 0 0 0 0 0 0 -366.75 -367.5 1093.5 546 -365.25 -365.25 4285 16688248 0 458 0
1099301 0 0 0 0 0 0 -366 -366.75 1245 550.5 -364.5 -365.25 4285 16689636 0 458 0
1099401 0 0 0 0 0 0 -366.75 -366.75 1042.5 578.25 -365.25 -365.25 4285 16691103 0 458 0
1099501 0 0 0 0 0 0 -366 -366.75 618 1291.5 -365.25 -365.25 4284 16692200 0 458 0
1099601 0 0 0 0 0 0 -366.75 -366.75 970.5 974.25 -365.25 -365.25 4282 16692146 0 458 0
1099701 0 0 0 1400 0 0 -366 -366.75 909 910.5 -364.5 -365.25 4285 16692145 0 458 0
1099801 0 0 0 1400 0 0 -366.75 -366 847.5 848.25 -365.25 -365.25 4284 16692146 0 458 0
1099901 0 0 0 1400 0 0 -366 -366.75 806.25 807 -365.25 -365.25 4284 16692146 0 458 0
1100001 0 0 0 1400 0 0 -366 -366.75 762.75 762 -364.5 -364.5 4284 16692146 0 458 0
1100101 0 0 0 1400 0 0 -366.75 -366.75 571.5 581.25 -365.25 -365.25 4284 16692146 0 458 0
1100201 0 0 0 1400 0 0 -367.5 -366.75 328.5 1590 -365.25 -365.25 4284 16692090 0 458 0
1100301 0 0 0 1400 0 0 -366 -366 793.5 1211.25 -365.25 -365.25 4285 16690681 0 458 0
1100401 0 0 0 1400 0 0 -367.5 -366.75 506.25 1001.25 -364.5 -365.25 4285 16689456 0 458 0
1100501 0 0 0 1400 0 0 -366.75 -366.75 573.75 1137.75 -364.5 -364.5 4285 16688017 0 458 0
1100601 0 0 0 1400 0 0 -367.5 -367.5 554.25 1097.25 -365.25 -365.25 4285 16686646 0 458 0
1100701 0 0 0 1400 0 0 -367.5 -366.75 543 1161 -366 -366 4285 16685272 0 458 0
1100801 0 0 0 1400 0 0 -367.5 -367.5 561 1147.5 -365.25 -365.25 4285 16683874 0 458 0
1100901 0 0 0 1400 0 0 -367.5 -367.5 553.5 1086.75 -366 -366 4285 16682497 0 458 0
1101001 0 0 0 0 0 0 -366.75 -366.75 540.75 1231.5 -365.25 -366 4285 16681142 0 459 0
1101101 0 0 0 0 0 0 -366.75 -366 589.5 1036.5 -365.25 -365.25 4286 16679699 0 459 0
1101201 0 0 0 0 0 0 -366.75 -366 498.75 1181.25 -365.25 -365.25 4285 16678401 0 459 0
1101301 0 0 0 0 0 0 -366.75 -367.5 1161.75 795 -365.25 -366 4287 16677463 0 459 0
1101401 0 0 0 0 0 0 -366 -367.5 903 901.5 -365.25 -365.25 4284 16677493 0 459 0
1101501 1400 0 0 0 0 0 -366.75 -367.5 837.75 837 -365.25 -366 4283 16677494 0 459 0
1101601 1400 0 0 0 0 0 -366.75 -367.5 794.25 795 -365.25 -364.5 4283 16677493 0 459 0
1101701 1400 0 0 0 0 0 -367.5 -367.5 761.25 761.25 -364.5 -365.25 4283 16677494 0 459 0
1101801 1400 0 0 0 0 0 -366.75 -367.5 733.5 733.5 -365.25 -365.25 4283 16677494 0 459 0
1101901 1400 0 0 0 0 0 -366.75 -366.75 617.25 557.25 -365.25 -366 4283 16677494 0 459 0
1102001 1400 0 0 0 0 0 -367.5 -366.75 2111.25 320.25 -366 -366 4283 16677597 0 459 0
1102101 1400 0 0 0 0 0 -367.5 -366.75 1162.5 759 -366 -365.25 4282 16679051 0 459 0
1102201 1400 0 0 0 0 0 -366.75 -366.75 1106.25 522.75 -366 -365.25 4282 16680353 0 459 0
1102301 1400 0 0 0 0 0 -367.5 -367.5 1164.75 556.5 -365.25 -365.25 4283 16681795 0 459 0
1102401 1400 0 0 0 0 0 -367.5 -368.25 1113 564 -364.5 -365.25 4283 16683210 0 459 0
1102501 1400 0 0 0 0 0 -367.5 -367.5 1144.5 545.25 -364.5 -364.5 4283 16684616 0 459 0
1102601 1400 0 0 0 0 0 -367.5 -366.75 1193.25 556.5 -365.25 -364.5 4283 16686029 0 459 0
1102701 1400 0 0 0 0 0 -367.5 -367.5 1074.75 565.5 -365.25 -364.5 4283 16687456 0 459 0
1102801 0 0 0 0 0 0 -367.5 -367.5 1173.75 540 -365.25 -365.25 4283 16688838 0 460 0
1102901 0 0 0 0 0 0 -367.5 -367.5 1192.5 565.5 -364.5 -364.5 4283 16690266 0 460 0
1103001 0 0 0 0 0 0 -367.5 -367.5 1035 566.25 -365.25 -365.25 4283 16691706 0 460 0
1103101 0 0 0 0 0 0 -367.5 -367.5 732.75 1323 -364.5 -365.25 4281 16692657 0 460 0
1103201 0 0 0 0 0 0 -366.75 -367.5 991.5 933 -364.5 -365.25 4280 16692603 0 460 0
1103301 0 0 0 0 0 0 -366.75 -367.5 908.25 879 -365.25 -365.25 4284 16692601 0 460 0
1103401 0 0 0 1400 0 0 -366.75 -366.75 834.75 831 -365.25 -364.5 4283 16692602 0 460 0
